Co-59(n.g)

Energy(keV),  Phot/React,    Nuclide, Decay_Mode
   4288.450,   9.683e-04, Co-59(n.g), (n.g)
   4758.000,   9.683e-04, Co-59(n.g), (n.g)
    171.980,   9.414e-04, Co-59(n.g), (n.g)
    824.820,   9.414e-04, Co-59(n.g), (n.g)
   1092.360,   9.414e-04, Co-59(n.g), (n.g)
   1146.310,   9.414e-04, Co-59(n.g), (n.g)
   1539.200,   9.414e-04, Co-59(n.g), (n.g)
   2472.360,   9.414e-04, Co-59(n.g), (n.g)
   3084.580,   9.414e-04, Co-59(n.g), (n.g)
   3291.560,   9.414e-04, Co-59(n.g), (n.g)
   3503.470,   9.414e-04, Co-59(n.g), (n.g)
   1646.950,   9.145e-04, Co-59(n.g), (n.g)
   2631.500,   9.145e-04, Co-59(n.g), (n.g)
   2768.290,   9.145e-04, Co-59(n.g), (n.g)
   2744.930,   8.876e-04, Co-59(n.g), (n.g)
   3222.000,   8.876e-04, Co-59(n.g), (n.g)
   3995.200,   8.876e-04, Co-59(n.g), (n.g)
    220.043,   8.607e-04, Co-59(n.g), (n.g)
   1134.890,   8.607e-04, Co-59(n.g), (n.g)
   1158.950,   8.607e-04, Co-59(n.g), (n.g)
   1542.140,   8.607e-04, Co-59(n.g), (n.g)
   3410.100,   8.607e-04, Co-59(n.g), (n.g)
   4253.300,   8.607e-04, Co-59(n.g), (n.g)
   5446.360,   8.607e-04, Co-59(n.g), (n.g)
    589.170,   8.338e-04, Co-59(n.g), (n.g)
   2832.980,   8.338e-04, Co-59(n.g), (n.g)
   2265.800,   8.069e-04, Co-59(n.g), (n.g)
   4870.060,   8.069e-04, Co-59(n.g), (n.g)
   3795.050,   7.800e-04, Co-59(n.g), (n.g)
   1611.110,   7.531e-04, Co-59(n.g), (n.g)
   3401.280,   7.531e-04, Co-59(n.g), (n.g)
   3650.900,   7.531e-04, Co-59(n.g), (n.g)
   3321.500,   7.262e-04, Co-59(n.g), (n.g)
   2240.310,   6.993e-04, Co-59(n.g), (n.g)
   2249.870,   6.993e-04, Co-59(n.g), (n.g)
   3391.110,   6.993e-04, Co-59(n.g), (n.g)
   4799.750,   6.993e-04, Co-59(n.g), (n.g)
   3348.740,   6.724e-04, Co-59(n.g), (n.g)
    728.760,   6.455e-04, Co-59(n.g), (n.g)
   1909.520,   6.455e-04, Co-59(n.g), (n.g)
   3329.400,   6.455e-04, Co-59(n.g), (n.g)
   5782.200,   6.455e-04, Co-59(n.g), (n.g)
   2063.750,   6.186e-04, Co-59(n.g), (n.g)
   2121.540,   6.186e-04, Co-59(n.g), (n.g)
   2641.300,   6.186e-04, Co-59(n.g), (n.g)
   3514.880,   6.186e-04, Co-59(n.g), (n.g)
    837.630,   5.917e-04, Co-59(n.g), (n.g)
    968.570,   5.917e-04, Co-59(n.g), (n.g)
    393.952,   5.648e-04, Co-59(n.g), (n.g)
   3639.100,   5.648e-04, Co-59(n.g), (n.g)
   2777.610,   5.379e-04, Co-59(n.g), (n.g)
   3155.110,   5.379e-04, Co-59(n.g), (n.g)
   3200.330,   5.379e-04, Co-59(n.g), (n.g)
   4245.560,   5.379e-04, Co-59(n.g), (n.g)
   5060.470,   5.379e-04, Co-59(n.g), (n.g)
   2469.640,   5.110e-04, Co-59(n.g), (n.g)
   6341.010,   5.110e-04, Co-59(n.g), (n.g)
   4414.800,   4.841e-04, Co-59(n.g), (n.g)
    710.650,   4.034e-04, Co-59(n.g), (n.g)
   1176.710,   4.034e-04, Co-59(n.g), (n.g)
   2434.180,   4.034e-04, Co-59(n.g), (n.g)
   5410.750,   4.034e-04, Co-59(n.g), (n.g)
   4426.300,   3.765e-04, Co-59(n.g), (n.g)
   6359.090,   3.765e-04, Co-59(n.g), (n.g)
    217.833,   3.497e-04, Co-59(n.g), (n.g)
   1341.700,   3.497e-04, Co-59(n.g), (n.g)
   4042.200,   3.497e-04, Co-59(n.g), (n.g)
    174.910,   3.120e-04, Co-59(n.g), (n.g)
   4306.300,   2.152e-04, Co-59(n.g), (n.g)
